lead_id,campaign_id,vertical,first_name,last_name,email,phone_e164,state,city,zip_code,status,dnc_flagged,dnc_flagged_at,lead_score,consent_timestamp,consent_method,vertical_data,created_at,updated_at
6be25e13-f59d-4c4a-b455-fcec3a5169a9,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Anthony,Bryant,tsmith@example.org,+18403126401,WY,Williamsstad,80185,Dispositioned,False,,20.0,2025-09-13T23:05:36,Web Form,"{""specialty"": ""Pulmonology"", ""payer_id"": ""BCBS001"", ""member_id"": ""MBR-32883774"", ""date_of_birth"": ""2006-07-03"", ""insurance_plan"": ""PLAN-xQr-4197"", ""group_number"": ""GRP-661766"", ""facility_preference"": ""Riverside Specialty Group"", ""primary_complaint"": ""New symptoms"", ""preferred_appointment_time"": ""Morning"", ""lead_source"": ""Community Outreach"", ""consent_method"": ""Web Form""}",2026-03-30T18:20:20.520325,2026-04-01T04:20:20.520325
d7a27ac4-062e-4ead-a572-4d4a3b26172c,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Stephen,Trevino,joshuafarmer@example.com,+14344973644,VA,Jonesfort,73556,New,False,,,,,"{""interest_type"": ""seller"", ""target_state"": ""IN"", ""target_city"": ""South Nicole"", ""budget_min"": 600000, ""budget_max"": 900000, ""timeline_months"": 24, ""lead_source"": ""Facebook Ad"", ""property_address"": ""58835 Palmer Extensions, West Diana, OK 44972"", ""estimated_value"": 607151, ""reason_for_selling"": ""Upsizing"", ""listing_timeline"": ""Within 30 days"", ""current_mortgage_balance"": 841802, ""agent_already_listed"": false}",2026-04-06T17:21:49.520325,2026-04-07T11:21:49.520325
364dc1d1-9b3e-45b3-9a33-497eccac04b1,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Elizabeth,Porter,omorris@example.net,+14358465051,AK,North Rachel,81001,New,False,,19.0,2025-08-24T21:54:12,Verbal,"{""specialty"": ""Cardiology"", ""payer_id"": ""CENTENE007"", ""member_id"": ""MBR-67929884"", ""date_of_birth"": ""1957-03-27"", ""insurance_plan"": ""PLAN-wLN-2599"", ""group_number"": ""GRP-610023"", ""facility_preference"": ""Highland Family Practice"", ""primary_complaint"": ""Annual checkup"", ""preferred_appointment_time"": ""Morning"", ""lead_source"": ""Online Inquiry"", ""consent_method"": ""Verbal""}",2026-06-12T15:51:00.520325,2026-06-12T21:51:00.520325
fe3527c5-cd58-4cec-8074-588d6a4098cc,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Bryan,King,bradfordcharles@example.com,+16003986114,PA,East Manuelmouth,48173,Dispositioned,False,,28.0,,,"{""debt_type"": ""Payday Loan"", ""original_creditor"": ""Citibank"", ""original_balance"": 23299.83, ""current_balance"": 21720.45, ""account_age_days"": 185, ""last_payment_date"": ""2026-01-14"", ""statute_of_limitations_years"": 4, ""sol_expired"": false, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""2661"", ""date_of_birth"": ""1998-05-21""}",2026-04-02T13:50:04.520325,2026-04-03T15:50:04.520325
1ea0b395-3d82-43a6-9372-8ae95495f5e9,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,Cole,Johnson,patriciaward@example.com,+16944919736,LA,West Jacobhaven,40423,New,False,,61.0,,,"{""interest_type"": ""seller"", ""target_state"": ""NY"", ""target_city"": ""Andersonshire"", ""budget_min"": 100000, ""budget_max"": 250000, ""timeline_months"": 12, ""lead_source"": ""Open House"", ""property_address"": ""7743 Judy Mews, North Brandi, SC 88143"", ""estimated_value"": 243283, ""reason_for_selling"": ""Downsizing"", ""listing_timeline"": ""Not sure"", ""current_mortgage_balance"": 108736, ""agent_already_listed"": false}",2026-06-18T04:55:14.520325,2026-06-19T16:55:14.520325
2b6b6546-d678-421c-aa41-cf98798266a6,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,James,Clark,wmason@example.net,+15185403355,TN,Port Carlos,84270,Dispositioned,False,,7.0,2026-01-27T02:46:19,SMS,"{""product_type"": ""health"", ""coverage_type"": ""Medicare Supplement"", ""date_of_birth"": ""1998-09-06"", ""household_size"": 2, ""annual_income"": 194200, ""zip_code"": ""42763"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": true, ""lead_source"": ""Referral"", ""consent_method"": ""SMS""}",2026-05-01T02:05:17.520325,2026-05-02T09:05:17.520325
58bb7aa6-378e-4a4b-8e8e-f7b7f239185a,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Michael,Brennan,tammyjones@example.net,+15189586535,NE,Port April,40898,Contacted,False,,90.0,2026-04-17T13:03:49,Verbal,"{""specialty"": ""Primary Care"", ""payer_id"": ""MOLINA006"", ""member_id"": ""MBR-66191284"", ""date_of_birth"": ""1956-01-09"", ""insurance_plan"": ""PLAN-dMI-1173"", ""group_number"": ""GRP-503446"", ""facility_preference"": ""Coastal Care Associates"", ""primary_complaint"": ""Specialist referral"", ""preferred_appointment_time"": ""Any"", ""lead_source"": ""Direct Mail"", ""consent_method"": ""Verbal""}",2026-05-26T01:25:17.520325,2026-05-27T07:25:17.520325
f45ad9ff-a369-43ee-955d-baa48c7c27c8,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,James,Montoya,sandra03@example.com,+19579502334,OK,Port Stacyton,24898,Dialing,False,,,,,"{""interest_type"": ""seller"", ""target_state"": ""CA"", ""target_city"": ""Reginaldton"", ""budget_min"": 1500000, ""budget_max"": 5000000, ""timeline_months"": 12, ""lead_source"": ""Direct Mail"", ""property_address"": ""740 Matthew Green, West Pamela, AR 18757"", ""estimated_value"": 4674612, ""reason_for_selling"": ""Upsizing"", ""listing_timeline"": ""1-3 months"", ""current_mortgage_balance"": 4411564, ""agent_already_listed"": false}",2026-04-14T10:12:38.520325,2026-04-15T13:12:38.520325
a6eac6ec-c09e-474c-a43f-8d1ce1dd2779,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,Kimberly,Walter,andrewbrown@example.org,+18417378982,HI,Flemingtown,95225,Recycled,False,,37.0,,,"{""interest_type"": ""seller"", ""target_state"": ""AL"", ""target_city"": ""Tinachester"", ""budget_min"": 600000, ""budget_max"": 900000, ""timeline_months"": 6, ""lead_source"": ""Realtor.com"", ""property_address"": ""724 Dalton Parks, Lake Michael, NJ 40270"", ""estimated_value"": 828316, ""reason_for_selling"": ""Estate Sale"", ""listing_timeline"": ""3-6 months"", ""current_mortgage_balance"": 597860, ""agent_already_listed"": false}",2026-05-08T22:23:16.520325,2026-05-10T07:23:16.520325
94cde357-6ad9-475f-8e8b-c2a292b684a8,178f526c-a640-4984-bbce-133355f53c67,AR,Katie,Dominguez,jmiles@example.org,+18289317082,IN,South Davidstad,51640,Dispositioned,False,,19.0,,,"{""debt_type"": ""Auto Loan"", ""original_creditor"": ""Wells Fargo"", ""original_balance"": 21508.9, ""current_balance"": 24264.7, ""account_age_days"": 952, ""last_payment_date"": ""2023-12-09"", ""statute_of_limitations_years"": 6, ""sol_expired"": false, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""8706"", ""date_of_birth"": ""1994-09-23""}",2026-01-21T08:36:40.520325,2026-01-22T14:36:40.520325
4b72c6ce-ba9f-47bb-97aa-e54f5bc18176,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,James,Kim,allenchristopher@example.org,+15199184074,AL,South Julie,92420,Recycled,False,,,2025-12-02T00:59:36,SMS,"{""product_type"": ""health"", ""coverage_type"": ""Medicare Supplement"", ""date_of_birth"": ""1970-08-11"", ""household_size"": 1, ""annual_income"": 22679, ""zip_code"": ""30506"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": true, ""lead_source"": ""TV Ad"", ""consent_method"": ""SMS""}",2026-03-27T10:27:33.520325,2026-03-27T22:27:33.520325
50c87bc7-ee0d-4efc-860e-2d50e3074403,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Diane,Douglas,wrightamy@example.com,+16367986009,ME,Priscillabury,26607,Contacted,False,,75.0,2026-01-20T07:54:05,Web Form,"{""specialty"": ""Endocrinology"", ""payer_id"": ""HUMANA005"", ""member_id"": ""MBR-89003010"", ""date_of_birth"": ""1983-02-19"", ""insurance_plan"": ""PLAN-cuw-2724"", ""group_number"": ""GRP-934296"", ""facility_preference"": ""Metro General Hospital"", ""primary_complaint"": ""Annual checkup"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Hospital Discharge"", ""consent_method"": ""Web Form""}",2026-02-08T07:41:48.520325,2026-02-10T00:41:48.520325
1c97c979-cd63-4ea1-82ff-b1daa93afd2a,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Maureen,Meyer,judy31@example.com,+17899905542,MI,North Tiffany,20195,Recycled,False,,6.0,,,"{""interest_type"": ""seller"", ""target_state"": ""HI"", ""target_city"": ""Marquezstad"", ""budget_min"": 250000, ""budget_max"": 400000, ""timeline_months"": 1, ""lead_source"": ""Facebook Ad"", ""property_address"": ""384 Wolfe Parkway Apt. 056, Ramirezborough, PW 18475"", ""estimated_value"": 306739, ""reason_for_selling"": ""Downsizing"", ""listing_timeline"": ""1-3 months"", ""current_mortgage_balance"": 125147, ""agent_already_listed"": false}",2026-03-23T05:42:17.520325,2026-03-23T13:42:17.520325
bca31081-d68f-4216-8e21-4e68ef3adc8d,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,Stephanie,Smith,nelsonbrianna@example.com,+16358808728,NH,North Joshuafurt,89348,Contacted,False,,21.0,,,"{""interest_type"": ""buyer"", ""target_state"": ""OK"", ""target_city"": ""Santosmouth"", ""budget_min"": 250000, ""budget_max"": 400000, ""timeline_months"": 12, ""lead_source"": ""Referral"", ""pre_approval_status"": ""In Progress"", ""desired_property_type"": ""Commercial"", ""move_in_timeline"": ""6-12 months"", ""first_time_buyer"": false, ""down_payment_pct"": 21.5}",2026-02-03T15:16:40.520325,2026-02-05T07:16:40.520325
6d158147-e61c-46f6-8e12-8634d7246296,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Maria,Baker,katherinepeterson@example.net,+13466478235,VA,Glennton,90868,Dispositioned,False,,24.0,2026-07-11T18:15:23,Verbal,"{""specialty"": ""Neurology"", ""payer_id"": ""AETNA002"", ""member_id"": ""MBR-70667033"", ""date_of_birth"": ""1953-11-12"", ""insurance_plan"": ""PLAN-dQt-6268"", ""group_number"": ""GRP-085095"", ""facility_preference"": ""Metro General Hospital"", ""primary_complaint"": ""Annual checkup"", ""preferred_appointment_time"": ""Evening"", ""lead_source"": ""Physician Referral"", ""consent_method"": ""Verbal""}",2026-03-01T23:07:40.520325,2026-03-02T23:07:40.520325
602b7d91-5a4c-4819-9e45-1fd5c2c74663,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Kelsey,Phillips,rjohnson@example.com,+19652104208,ID,Donnatown,94832,Dispositioned,False,,61.0,2025-10-23T11:37:19,Web Form,"{""specialty"": ""Pulmonology"", ""payer_id"": ""UHC004"", ""member_id"": ""MBR-18648769"", ""date_of_birth"": ""2008-10-10"", ""insurance_plan"": ""PLAN-yDV-9842"", ""group_number"": ""GRP-320441"", ""facility_preference"": ""Riverside Specialty Group"", ""primary_complaint"": ""Annual checkup"", ""preferred_appointment_time"": ""Evening"", ""lead_source"": ""Hospital Discharge"", ""consent_method"": ""Web Form""}",2026-01-25T23:05:37.520325,2026-01-27T00:05:37.520325
1ab2c8c1-35c9-429a-a54c-3e107218cbc6,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Kurt,Guerrero,melanie77@example.org,+19214595492,VT,Smithton,90336,New,False,,19.0,2025-09-04T16:42:04,Web Form,"{""product_type"": ""health"", ""coverage_type"": ""HDHP"", ""date_of_birth"": ""1959-08-20"", ""household_size"": 6, ""annual_income"": 60694, ""zip_code"": ""94875"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": false, ""lead_source"": ""Aged List"", ""consent_method"": ""Web Form""}",2026-01-25T01:13:52.520325,2026-01-26T22:13:52.520325
1331f458-b9d3-440a-8d6a-59cc137129a5,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Ricky,Riley,hillcheryl@example.com,+13342847874,ID,South Hectorview,12185,Dialing,False,,86.0,,,"{""debt_type"": ""Personal Loan"", ""original_creditor"": ""LVNV Funding"", ""original_balance"": 2994.14, ""current_balance"": 2601.0, ""account_age_days"": 2701, ""last_payment_date"": ""2019-02-24"", ""statute_of_limitations_years"": 5, ""sol_expired"": true, ""lead_source"": ""Purchased Portfolio"", ""ssn_last4"": ""5783"", ""date_of_birth"": ""1970-05-28""}",2026-05-18T16:18:22.520325,2026-05-19T12:18:22.520325
22bfbba3-bcca-418c-b5bc-3d5751d79b70,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Crystal,Thomas,halldiamond@example.org,+18009397000,HI,Rileyton,32621,Dispositioned,False,,35.0,,,"{""debt_type"": ""Payday Loan"", ""original_creditor"": ""Sallie Mae"", ""original_balance"": 19028.85, ""current_balance"": 16525.51, ""account_age_days"": 2824, ""last_payment_date"": ""2018-10-24"", ""statute_of_limitations_years"": 6, ""sol_expired"": true, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""4723"", ""date_of_birth"": ""1956-09-05""}",2026-02-04T18:09:49.520325,2026-02-06T08:09:49.520325
f113b207-0306-4a19-8f96-1b23b116e4da,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Ashley,Calderon,bjones@example.com,+17176193833,VT,North Mark,21555,Dispositioned,False,,11.0,2025-11-21T22:39:19,Web Form,"{""specialty"": ""Primary Care"", ""payer_id"": ""HUMANA005"", ""member_id"": ""MBR-83044058"", ""date_of_birth"": ""1973-09-12"", ""insurance_plan"": ""PLAN-geG-0935"", ""group_number"": ""GRP-718133"", ""facility_preference"": ""Valley Health Clinic"", ""primary_complaint"": ""New symptoms"", ""preferred_appointment_time"": ""Any"", ""lead_source"": ""Direct Mail"", ""consent_method"": ""Web Form""}",2026-04-19T08:36:09.520325,2026-04-19T19:36:09.520325
28498fe9-3e02-4f60-a269-6f159c29474e,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Thomas,Beltran,martinbradley@example.org,+13905251329,CO,North Chelseamouth,35046,Recycled,False,,94.0,,,"{""debt_type"": ""Credit Card"", ""original_creditor"": ""American Express"", ""original_balance"": 10179.9, ""current_balance"": 8901.13, ""account_age_days"": 1624, ""last_payment_date"": ""2022-02-05"", ""statute_of_limitations_years"": 6, ""sol_expired"": false, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""5565"", ""date_of_birth"": ""1985-11-21""}",2026-07-06T08:06:12.520325,2026-07-06T16:06:12.520325
22553b29-b13a-44f9-b042-bc2a2cc5f58a,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Brett,Kennedy,mstewart@example.net,+15889225703,AR,Rhondamouth,44674,Contacted,False,,,2026-05-24T09:53:46,Verbal,"{""specialty"": ""Orthopedics"", ""payer_id"": ""MAGELLAN010"", ""member_id"": ""MBR-88953690"", ""date_of_birth"": ""1968-07-08"", ""insurance_plan"": ""PLAN-oKG-2611"", ""group_number"": ""GRP-986818"", ""facility_preference"": ""Coastal Care Associates"", ""primary_complaint"": ""New symptoms"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Insurance Referral"", ""consent_method"": ""Verbal""}",2026-04-14T19:31:04.520325,2026-04-15T17:31:04.520325
82280ff9-a546-4705-af27-ac3d20df36df,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Leslie,Compton,seanrosario@example.com,+15579909569,MS,Christopherside,47839,Dispositioned,False,,89.0,,,"{""debt_type"": ""Medical Debt"", ""original_creditor"": ""Navient Student Loans"", ""original_balance"": 2134.53, ""current_balance"": 2061.32, ""account_age_days"": 3509, ""last_payment_date"": ""2016-12-08"", ""statute_of_limitations_years"": 3, ""sol_expired"": true, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""3537"", ""date_of_birth"": ""1960-07-12""}",2026-05-31T21:16:27.520325,2026-06-02T05:16:27.520325
e999f9f1-87a3-434a-bb0b-9d2caafef0ea,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,Cynthia,Barton,nancysmith@example.org,+14752929409,WV,Bakerside,59533,Contacted,False,,4.0,,,"{""interest_type"": ""seller"", ""target_state"": ""NJ"", ""target_city"": ""West Denisebury"", ""budget_min"": 250000, ""budget_max"": 400000, ""timeline_months"": 6, ""lead_source"": ""Zillow"", ""property_address"": ""92836 Catherine Underpass Suite 551, South Robertberg, OK 65276"", ""estimated_value"": 280224, ""reason_for_selling"": ""Relocation"", ""listing_timeline"": ""Not sure"", ""current_mortgage_balance"": 123303, ""agent_already_listed"": false}",2026-05-08T22:11:49.520325,2026-05-09T18:11:49.520325
9bd24e70-80ed-4209-b5de-fa4a5c664fca,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Mary,Johnson,veronicaanderson@example.net,+18445671129,CT,Strongstad,12850,Dispositioned,False,,78.0,,,"{""debt_type"": ""Mortgage Deficiency"", ""original_creditor"": ""Bank of America"", ""original_balance"": 15394.71, ""current_balance"": 13949.66, ""account_age_days"": 2743, ""last_payment_date"": ""2019-01-13"", ""statute_of_limitations_years"": 6, ""sol_expired"": true, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""7120"", ""date_of_birth"": ""1985-03-15""}",2026-06-14T11:37:32.520325,2026-06-15T16:37:32.520325
79d0f0a8-0118-45fd-a34b-6fb89f7ac7e9,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Jennifer,Wilson,brittany91@example.net,+19116457542,OR,North Joannestad,76448,Dispositioned,False,,54.0,,,"{""debt_type"": ""Student Loan"", ""original_creditor"": ""Navient Student Loans"", ""original_balance"": 11739.58, ""current_balance"": 11168.61, ""account_age_days"": 1618, ""last_payment_date"": ""2022-02-11"", ""statute_of_limitations_years"": 6, ""sol_expired"": false, ""lead_source"": ""Credit Bureau Data"", ""ssn_last4"": ""2683"", ""date_of_birth"": ""1985-01-08""}",2026-07-13T09:10:43.520325,2026-07-14T02:10:43.520325
e30fcc9f-b585-4d5e-8dff-d01ce3677e81,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Keith,Woods,jessicacummings@example.net,+18072293687,MT,East Paulashire,21848,Dispositioned,False,,98.0,,,"{""debt_type"": ""Auto Loan"", ""original_creditor"": ""Ally Financial"", ""original_balance"": 39953.49, ""current_balance"": 36339.24, ""account_age_days"": 2947, ""last_payment_date"": ""2018-06-23"", ""statute_of_limitations_years"": 5, ""sol_expired"": true, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""7676"", ""date_of_birth"": ""1996-11-11""}",2026-01-29T21:34:03.520325,2026-01-30T06:34:03.520325
9dcb50f3-6205-4cfe-89a2-af1c4926acde,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Sarah,Mitchell,lflores@example.org,+16053698546,NJ,Port Sierraborough,42077,Closed,True,2026-02-05T23:02:57.520325,71.0,2026-06-11T05:20:28,Verbal,"{""specialty"": ""Orthopedics"", ""payer_id"": ""UHC004"", ""member_id"": ""MBR-95765728"", ""date_of_birth"": ""1986-05-10"", ""insurance_plan"": ""PLAN-tFv-9413"", ""group_number"": ""GRP-098898"", ""facility_preference"": ""Valley Health Clinic"", ""primary_complaint"": ""Follow-up"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Insurance Referral"", ""consent_method"": ""Verbal""}",2026-02-05T23:02:57.520325,2026-02-06T22:02:57.520325
8a09cf6e-1f57-4ffc-bedf-538fa8974a7d,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,April,Andrews,cory42@example.org,+13635522636,NM,Joshuamouth,47118,Contacted,False,,93.0,2026-01-01T14:58:59,Web Form,"{""product_type"": ""home"", ""coverage_type"": ""HO-5"", ""date_of_birth"": ""1960-04-16"", ""household_size"": 6, ""annual_income"": 45187, ""zip_code"": ""22559"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": false, ""lead_source"": ""Social Media"", ""consent_method"": ""Web Form""}",2026-03-23T23:17:33.520325,2026-03-25T02:17:33.520325
68802e60-58ec-4727-9b0c-904009b54cd6,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Vanessa,Molina,elizabeththomas@example.org,+17462736683,MT,North Carmen,88534,Dispositioned,False,,9.0,,,"{""debt_type"": ""Credit Card"", ""original_creditor"": ""Capital One"", ""original_balance"": 10365.38, ""current_balance"": 11198.27, ""account_age_days"": 2582, ""last_payment_date"": ""2019-06-23"", ""statute_of_limitations_years"": 5, ""sol_expired"": true, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""3244"", ""date_of_birth"": ""1981-06-17""}",2026-05-18T00:17:14.520325,2026-05-19T17:17:14.520325
0d3b678a-e57b-4e5f-9d35-bfc121fb7e7a,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Ryan,Baker,victoriadennis@example.org,+17113921724,FL,Lindabury,73000,Contacted,False,,,2026-06-28T15:02:28,Verbal,"{""specialty"": ""Endocrinology"", ""payer_id"": ""AETNA002"", ""member_id"": ""MBR-08830705"", ""date_of_birth"": ""1965-07-21"", ""insurance_plan"": ""PLAN-UCH-3496"", ""group_number"": ""GRP-274117"", ""facility_preference"": ""Metro General Hospital"", ""primary_complaint"": ""Prescription refill"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Hospital Discharge"", ""consent_method"": ""Verbal""}",2026-06-27T22:15:36.520325,2026-06-29T00:15:36.520325
d33a6b22-2f3d-4d55-b525-0c7f91cda749,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,Charles,Moore,joshua81@example.net,+16078989476,HI,Patriciaton,69597,Dispositioned,False,,,2026-04-26T21:34:58,SMS,"{""product_type"": ""home"", ""coverage_type"": ""Condo"", ""date_of_birth"": ""1999-06-22"", ""household_size"": 6, ""annual_income"": 29130, ""zip_code"": ""11602"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": true, ""lead_source"": ""Direct Mail"", ""consent_method"": ""SMS""}",2026-06-01T17:13:28.520325,2026-06-03T10:13:28.520325
8182dbd2-de12-4913-bb09-a5c378311034,178f526c-a640-4984-bbce-133355f53c67,AR,James,Grant,averycourtney@example.org,+16329891893,MT,New Nicholas,80126,Dispositioned,False,,14.0,,,"{""debt_type"": ""Auto Loan"", ""original_creditor"": ""Navient Student Loans"", ""original_balance"": 33521.89, ""current_balance"": 36610.51, ""account_age_days"": 564, ""last_payment_date"": ""2024-12-31"", ""statute_of_limitations_years"": 5, ""sol_expired"": false, ""lead_source"": ""Credit Bureau Data"", ""ssn_last4"": ""6185"", ""date_of_birth"": ""1972-06-25""}",2026-03-25T12:21:00.520325,2026-03-25T23:21:00.520325
22db830d-732a-49bf-adeb-f1004440b0b7,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Omar,Silva,todd24@example.org,+19775922310,OH,Elizabethfort,74175,New,False,,6.0,,,"{""interest_type"": ""seller"", ""target_state"": ""PA"", ""target_city"": ""Lake James"", ""budget_min"": 1500000, ""budget_max"": 5000000, ""timeline_months"": 6, ""lead_source"": ""Facebook Ad"", ""property_address"": ""74231 Aaron Cliff Suite 893, North Robert, KS 80897"", ""estimated_value"": 3659631, ""reason_for_selling"": ""Financial Hardship"", ""listing_timeline"": ""Not sure"", ""current_mortgage_balance"": 457213, ""agent_already_listed"": false}",2026-07-06T23:31:58.520325,2026-07-08T13:31:58.520325
0e673bd4-f009-41ba-aedd-eb7407133e23,178f526c-a640-4984-bbce-133355f53c67,AR,Timothy,Davis,mccartypenny@example.com,+14586356528,MS,Montesmouth,24638,Dispositioned,False,,4.0,,,"{""debt_type"": ""Credit Card"", ""original_creditor"": ""Citibank"", ""original_balance"": 24652.31, ""current_balance"": 23593.88, ""account_age_days"": 822, ""last_payment_date"": ""2024-04-17"", ""statute_of_limitations_years"": 3, ""sol_expired"": false, ""lead_source"": ""Purchased Portfolio"", ""ssn_last4"": ""6958"", ""date_of_birth"": ""1976-06-10""}",2026-05-15T03:22:19.520325,2026-05-16T13:22:19.520325
0c3b32f1-1a53-42fa-a15a-bab8c1973eaf,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Steven,Flores,baileyraymond@example.org,+14543792377,MT,Larsenfort,78623,Dispositioned,False,,5.0,,,"{""debt_type"": ""Medical Debt"", ""original_creditor"": ""American Express"", ""original_balance"": 32842.04, ""current_balance"": 32163.2, ""account_age_days"": 2682, ""last_payment_date"": ""2019-03-15"", ""statute_of_limitations_years"": 5, ""sol_expired"": true, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""3612"", ""date_of_birth"": ""1982-08-23""}",2026-07-16T20:38:36.520325,2026-07-17T00:38:36.520325
558f1989-e80b-4a3c-82fe-9962e6d7744f,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Brian,Washington,matthewcardenas@example.com,+12393502656,MS,Ortizshire,25260,Dispositioned,False,,73.0,2026-07-07T17:58:27,Web Form,"{""specialty"": ""Cardiology"", ""payer_id"": ""MOLINA006"", ""member_id"": ""MBR-96304483"", ""date_of_birth"": ""1970-07-13"", ""insurance_plan"": ""PLAN-qRu-6085"", ""group_number"": ""GRP-667664"", ""facility_preference"": ""Sunrise Medical Center"", ""primary_complaint"": ""Follow-up"", ""preferred_appointment_time"": ""Evening"", ""lead_source"": ""Community Outreach"", ""consent_method"": ""Web Form""}",2026-04-13T14:47:45.520325,2026-04-14T06:47:45.520325
4a7e624c-9fdb-4fcc-b940-c72e3302a08c,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Michael,Gonzalez,maryfoster@example.net,+17267524993,SC,West Laurie,33758,Dispositioned,False,,34.0,2025-10-08T03:44:32,Web Form,"{""specialty"": ""Primary Care"", ""payer_id"": ""MOLINA006"", ""member_id"": ""MBR-28319952"", ""date_of_birth"": ""1948-04-25"", ""insurance_plan"": ""PLAN-Zyf-9800"", ""group_number"": ""GRP-558108"", ""facility_preference"": ""Midwest Diagnostic Center"", ""primary_complaint"": ""New symptoms"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Hospital Discharge"", ""consent_method"": ""Web Form""}",2026-07-15T02:34:00.520325,2026-07-15T02:34:00.520325
ca90b162-ab3b-4e57-80ba-99832e01b207,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Kelsey,Wright,karen66@example.org,+12196243126,IN,Michelleland,89864,Dispositioned,False,,75.0,,,"{""interest_type"": ""seller"", ""target_state"": ""SD"", ""target_city"": ""Martinborough"", ""budget_min"": 900000, ""budget_max"": 1500000, ""timeline_months"": 6, ""lead_source"": ""Realtor.com"", ""property_address"": ""00818 Moody Canyon, West Kevin, IN 83280"", ""estimated_value"": 1132074, ""reason_for_selling"": ""Divorce"", ""listing_timeline"": ""Within 30 days"", ""current_mortgage_balance"": 730754, ""agent_already_listed"": false}",2026-06-09T20:19:52.520325,2026-06-10T22:19:52.520325
4fd070ab-fbad-46de-87f9-9bacafed49b2,178f526c-a640-4984-bbce-133355f53c67,AR,Alexis,Greer,codychapman@example.com,+15367547374,RI,Port Catherine,32283,Dialing,False,,32.0,,,"{""debt_type"": ""Credit Card"", ""original_creditor"": ""Wells Fargo"", ""original_balance"": 15761.31, ""current_balance"": 17286.83, ""account_age_days"": 1399, ""last_payment_date"": ""2022-09-18"", ""statute_of_limitations_years"": 10, ""sol_expired"": false, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""1860"", ""date_of_birth"": ""1975-12-16""}",2026-06-03T22:28:37.520325,2026-06-04T23:28:37.520325
